user_id,month,persona,total_spend,total_income,txn_count,avg_txn,max_txn,std_txn,pct_food,pct_travel,pct_leisure,pct_education,pct_other,weekend_ratio,happy_spend_avg,happy_txn_count,sad_spend_avg,sad_txn_count,stressed_spend_avg,stressed_txn_count,neutral_spend_avg,neutral_txn_count,excited_spend_avg,excited_txn_count,dominant_mood,adherence_food,adherence_travel,adherence_leisure,adherence_education,adherence_other,overspent_any_category,overspent_food,overspent_travel,overspent_leisure,overspent_education,overspent_other,sub_count,sub_total_cost,inactive_ratio,spending_trend,debt_to_income_ratio,credit_score,savings_to_income_ratio
27,2024-10,WEEKEND_SPLURGER,1512.82,2934.89,42,36.02,199.52,37.95,0.2776,0.2386,0.2714,0.0814,0.131,0.5938,35.34,8,42.15,2,27.83,6,30.22,12,44.01,14,Excited,0.9606,1.0319,0.7825,0.7044,0.7555,1,0,1,0,0,0,1,9.99,0.0,-21.14,0.0,684,3.46
27,2024-11,WEEKEND_SPLURGER,1651.53,2934.89,43,38.41,177.06,38.77,0.2778,0.1989,0.2987,0.1023,0.1223,0.4825,34.44,12,32.46,5,53.03,9,43.76,9,25.6,8,Stressed,1.0495,0.939,0.9402,0.966,0.7701,1,1,0,0,0,0,1,9.99,0.0,-21.14,0.0,684,3.46
27,2024-12,WEEKEND_SPLURGER,1480.68,2934.89,53,27.94,99.69,22.36,0.2562,0.2016,0.3216,0.0849,0.1358,0.4881,29.12,13,15.19,4,15.58,10,41.64,9,30.05,17,Excited,0.8675,0.8533,0.9076,0.7188,0.7665,0,0,0,0,0,0,1,9.99,0.0,-21.14,0.0,684,3.46
27,2025-01,WEEKEND_SPLURGER,1432.13,2934.89,46,31.13,135.31,30.96,0.2238,0.2299,0.2924,0.1045,0.1494,0.4988,23.75,11,24.87,7,50.1,5,38.27,10,27.97,13,Neutral,0.7331,0.9413,0.7982,0.8557,0.8157,0,0,0,0,0,0,1,9.99,0.0,-21.14,0.0,684,3.46
28,2024-08,WEEKEND_SPLURGER,301.07,1087.92,31,9.71,38.31,8.2,0.2676,0.1775,0.3013,0.0965,0.157,0.7077,11.2,8,10.02,4,10.44,4,10.3,7,7.19,8,Happy,0.9876,0.8188,0.9265,0.8903,0.9655,0,0,0,0,0,0,3,28.97,0.0,3.65,0.0,538,7.48
28,2024-09,WEEKEND_SPLURGER,274.28,1087.92,18,15.24,81.02,17.5,0.2954,0.1871,0.2543,0.0958,0.1674,0.5698,10.71,7,1.64,1,2.01,1,52.64,2,12.91,7,Neutral,0.993,0.786,0.7124,0.8051,0.9379,0,0,0,0,0,0,3,28.97,0.0,3.65,0.0,538,7.48
28,2024-10,WEEKEND_SPLURGER,285.72,1087.92,39,7.33,27.54,6.48,0.2566,0.2144,0.2858,0.116,0.1273,0.9498,7.58,12,8.18,5,8.69,6,3.12,6,8.3,10,Happy,0.8985,0.9386,0.8339,1.015,0.7426,1,0,0,0,1,0,3,28.97,0.0,3.65,0.0,538,7.48
28,2024-11,WEEKEND_SPLURGER,302.67,1087.92,32,9.46,35.32,9.45,0.2673,0.1937,0.3155,0.0942,0.1293,0.3705,14.36,7,4.06,3,3.1,2,8.15,6,9.64,14,Excited,0.9914,0.8983,0.9753,0.8738,0.7992,0,0,0,0,0,0,3,28.97,0.0,3.65,0.0,538,7.48
28,2024-12,WEEKEND_SPLURGER,298.55,1087.92,44,6.79,23.71,5.45,0.2787,0.2139,0.2666,0.1024,0.1385,0.5318,5.06,11,4.92,5,6.33,4,10.72,10,6.13,14,Neutral,1.0199,0.9781,0.8128,0.9363,0.8446,1,1,0,0,0,0,3,28.97,0.0,3.65,0.0,538,7.48
28,2025-01,WEEKEND_SPLURGER,308.66,1087.92,33,9.35,40.11,8.12,0.2821,0.1596,0.3426,0.0929,0.1228,0.1457,12.31,7,16.26,4,6.08,3,6.36,6,7.77,13,Excited,1.067,0.7547,1.0802,0.8781,0.7743,1,1,0,1,0,0,3,28.97,0.0,3.65,0.0,538,7.48
29,2024-08,WEEKEND_SPLURGER,1043.37,1973.37,37,28.2,101.3,28.92,0.2596,0.1965,0.3036,0.0954,0.145,0.4926,45.83,8,4.24,5,77.88,1,7.17,5,30.1,18,Excited,1.0492,0.9929,1.0226,0.9636,0.9769,1,1,0,1,0,0,2,42.99,0.0,-27.29,0.0,506,2.72
29,2024-09,WEEKEND_SPLURGER,916.23,1973.37,42,21.82,112.86,23.55,0.2253,0.2019,0.2665,0.1234,0.1828,0.6749,27.85,10,44.81,3,8.43,5,18.89,10,19.45,14,Happy,0.7999,0.8957,0.7885,1.0951,1.0816,1,0,0,0,1,1,2,42.99,0.0,-27.29,0.0,506,2.72
29,2024-10,WEEKEND_SPLURGER,974.8,1973.37,44,22.15,112.53,20.82,0.2601,0.2267,0.2454,0.0982,0.1696,0.4642,17.03,13,21.11,5,33.6,5,21.89,8,23.44,13,Excited,0.9822,1.0701,0.7723,0.9272,1.0678,1,0,1,0,0,1,2,42.99,0.0,-27.29,0.0,506,2.72
29,2024-11,WEEKEND_SPLURGER,1032.5,1973.37,46,22.45,80.82,18.46,0.2447,0.1638,0.3209,0.1089,0.1617,0.872,19.6,10,30.45,3,31.11,4,22.93,12,20.32,17,Excited,0.979,0.8189,1.0698,1.0885,1.0781,1,0,0,1,1,1,2,42.99,0.0,-27.29,0.0,506,2.72
29,2024-12,WEEKEND_SPLURGER,957.56,1973.37,31,30.89,214.3,43.68,0.2816,0.2238,0.2677,0.1112,0.1156,0.4783,17.41,5,16.26,5,44.92,5,35.42,6,35.21,10,Excited,1.0448,1.0378,0.8276,1.0317,0.7149,1,1,1,0,1,0,2,42.99,0.0,-27.29,0.0,506,2.72
29,2025-01,WEEKEND_SPLURGER,815.99,1973.37,47,17.36,72.27,15.08,0.2505,0.1893,0.2777,0.1238,0.1586,0.6194,16.03,13,26.27,6,12.42,4,15.96,6,16.92,18,Excited,0.792,0.7482,0.7315,0.9786,0.8359,0,0,0,0,0,0,2,42.99,0.0,-27.29,0.0,506,2.72
30,2024-08,WEEKEND_SPLURGER,1957.41,3039.34,41,47.74,255.34,51.03,0.2143,0.195,0.3243,0.1199,0.1465,1.2184,41.91,12,30.03,2,62.7,2,59.91,12,42.31,13,Neutral,0.7261,0.8261,0.9158,1.0162,0.8275,1,0,0,0,1,0,2,20.98,0.0,-22.47,0.0,339,2.52
30,2024-09,WEEKEND_SPLURGER,2123.32,3039.34,45,47.18,209.75,38.57,0.2868,0.2059,0.2589,0.0772,0.1711,0.62,56.64,11,34.13,7,33.84,3,26.5,7,57.31,17,Excited,1.0544,0.9463,0.7932,0.7097,1.0484,1,1,0,0,0,1,2,20.98,0.0,-22.47,0.0,339,2.52
30,2024-10,WEEKEND_SPLURGER,2389.57,3039.34,45,53.1,201.58,47.82,0.2538,0.1763,0.312,0.0986,0.1594,0.8578,33.66,8,56.99,6,42.64,2,83.0,9,47.3,20,Excited,1.0499,0.9116,1.0756,1.0195,1.0992,1,1,0,1,1,1,2,20.98,0.0,-22.47,0.0,339,2.52
30,2024-11,WEEKEND_SPLURGER,2180.92,3039.34,47,46.4,160.85,44.13,0.2667,0.1824,0.2835,0.1007,0.1668,0.415,47.78,15,33.58,4,45.29,7,46.89,12,50.02,9,Happy,1.0069,0.8608,0.8919,0.951,1.0495,1,1,0,0,0,1,2,20.98,0.0,-22.47,0.0,339,2.52
30,2024-12,WEEKEND_SPLURGER,2090.04,3039.34,37,56.49,327.98,57.58,0.2784,0.1917,0.288,0.11,0.1319,0.5619,48.32,11,28.23,2,86.21,6,75.29,8,38.25,10,Neutral,1.0073,0.8671,0.8685,0.995,0.7955,1,1,0,0,0,0,2,20.98,0.0,-22.47,0.0,339,2.52
30,2025-01,WEEKEND_SPLURGER,1861.85,3039.34,43,43.3,169.96,43.96,0.2612,0.2022,0.3047,0.0985,0.1334,0.2828,44.5,10,57.82,5,16.51,3,49.54,9,39.52,16,Excited,0.8418,0.8149,0.8186,0.7935,0.7168,0,0,0,0,0,0,2,20.98,0.0,-22.47,0.0,339,2.52
31,2024-08,SUBSCRIPTION_HOARDER,2837.3,4348.61,25,113.49,564.65,139.15,0.3501,0.0937,0.2299,0.1561,0.1703,0.3919,31.96,4,113.9,3,35.05,3,134.79,14,375.5,1,Neutral,0.9957,0.7997,0.7845,0.8879,0.7264,0,0,0,0,0,0,8,101.93,0.5,-2.27,0.0,585,4.69
31,2024-09,SUBSCRIPTION_HOARDER,2941.21,4348.61,16,183.83,439.11,134.55,0.3138,0.077,0.225,0.1624,0.2217,0.155,87.42,2,51.25,1,147.32,3,255.44,8,114.82,2,Neutral,0.9252,0.6813,0.7962,0.9577,0.9806,0,0,0,0,0,0,8,101.93,0.5,-2.27,0.0,585,4.69
31,2024-10,SUBSCRIPTION_HOARDER,2943.25,4348.61,16,183.95,862.58,207.86,0.2931,0.08,0.2816,0.1239,0.2214,0.1284,367.37,3,0.0,0,84.22,6,190.83,7,0.0,0,Neutral,0.8647,0.7085,0.9969,0.7311,0.98,0,0,0,0,0,0,8,101.93,0.5,-2.27,0.0,585,4.69
31,2024-11,SUBSCRIPTION_HOARDER,2582.5,4348.61,22,117.39,521.84,119.16,0.3332,0.1068,0.2352,0.1375,0.1873,0.3222,216.96,4,338.76,1,64.14,3,81.15,11,96.93,3,Neutral,0.8627,0.8295,0.7307,0.7118,0.7272,0,0,0,0,0,0,8,101.93,0.5,-2.27,0.0,585,4.69
31,2024-12,SUBSCRIPTION_HOARDER,2866.04,4348.61,17,168.59,573.73,159.94,0.3212,0.0896,0.1944,0.1722,0.2226,1.0409,133.34,7,228.32,2,284.35,4,62.79,3,150.25,1,Stressed,0.9229,0.7725,0.6703,0.9892,0.9593,0,0,0,0,0,0,8,101.93,0.5,-2.27,0.0,585,4.69
31,2025-01,SUBSCRIPTION_HOARDER,2938.66,4348.61,27,108.84,853.57,158.57,0.3389,0.0804,0.2231,0.1554,0.2022,0.1568,94.94,5,298.92,4,99.14,5,59.43,13,0.0,0,Sad,0.9982,0.7109,0.7887,0.9154,0.8936,0,0,0,0,0,0,8,101.93,0.5,-2.27,0.0,585,4.69
32,2024-08,SUBSCRIPTION_HOARDER,4763.47,7124.27,37,128.74,561.48,118.51,0.337,0.0875,0.2186,0.1509,0.2059,0.2537,145.53,4,144.11,4,125.06,7,121.97,17,131.19,5,Neutral,0.9355,0.7286,0.7283,0.8379,0.8575,0,0,0,0,0,0,6,83.95,0.5,45.49,0.66,415,0.99
32,2024-09,SUBSCRIPTION_HOARDER,4476.15,7124.27,37,120.98,371.26,95.12,0.2615,0.1223,0.2373,0.1333,0.2456,0.4135,124.3,6,113.32,3,170.16,8,96.15,16,122.67,4,Neutral,0.682,0.9571,0.743,0.6953,0.961,0,0,0,0,0,0,6,83.95,0.5,45.49,0.66,415,0.99
32,2024-10,SUBSCRIPTION_HOARDER,4925.9,7124.27,30,164.2,539.77,140.77,0.3315,0.1084,0.2553,0.1468,0.158,0.4397,114.38,4,214.0,4,178.14,6,182.48,10,119.79,6,Neutral,0.9517,0.9333,0.8793,0.8428,0.6804,0,0,0,0,0,0,6,83.95,0.5,45.49,0.66,415,0.99
32,2024-11,SUBSCRIPTION_HOARDER,4537.16,7124.27,43,105.52,353.9,89.84,0.2952,0.0934,0.2847,0.1557,0.171,0.389,135.14,9,205.94,4,65.52,6,95.02,15,75.41,9,Neutral,0.7804,0.7409,0.9032,0.8235,0.6784,0,0,0,0,0,0,6,83.95,0.5,45.49,0.66,415,0.99
32,2024-12,SUBSCRIPTION_HOARDER,4910.6,7124.27,36,136.41,725.46,146.86,0.3107,0.0788,0.276,0.1438,0.1906,0.7157,46.32,4,303.85,3,160.38,7,102.12,19,250.28,3,Neutral,0.8891,0.6766,0.9479,0.8233,0.8182,0,0,0,0,0,0,6,83.95,0.5,45.49,0.66,415,0.99
32,2025-01,SUBSCRIPTION_HOARDER,4898.95,7124.27,40,122.47,667.42,118.36,0.3288,0.0901,0.259,0.1485,0.1736,0.2356,75.05,5,157.27,5,106.3,6,144.31,17,92.33,7,Neutral,0.9386,0.7717,0.8873,0.848,0.7435,0,0,0,0,0,0,6,83.95,0.5,45.49,0.66,415,0.99
33,2024-08,SUBSCRIPTION_HOARDER,5203.55,6543.44,26,200.14,964.78,242.96,0.3009,0.0951,0.2558,0.1544,0.1939,1.0648,304.47,2,353.24,2,129.25,4,223.78,11,129.94,7,Neutral,0.9291,0.8805,0.9477,0.9535,0.8979,0,0,0,0,0,0,5,70.96,0.6,-25.54,0.53,589,4.1
33,2024-09,SUBSCRIPTION_HOARDER,4784.85,6543.44,24,199.37,488.41,131.5,0.3149,0.1043,0.2543,0.1609,0.1657,0.4464,217.04,4,131.43,5,234.22,4,207.02,10,252.46,1,Neutral,0.8941,0.888,0.8665,0.9134,0.7055,0,0,0,0,0,0,5,70.96,0.6,-25.54,0.53,589,4.1
33,2024-10,SUBSCRIPTION_HOARDER,4747.01,6543.44,29,163.69,1609.64,292.03,0.3391,0.0781,0.2778,0.1234,0.1816,0.8621,52.11,6,68.51,3,79.27,3,244.61,14,188.82,3,Neutral,0.9551,0.6602,0.939,0.6951,0.7673,0,0,0,0,0,0,5,70.96,0.6,-25.54,0.53,589,4.1
33,2024-11,SUBSCRIPTION_HOARDER,4468.16,6543.44,36,124.12,629.87,129.46,0.2664,0.1177,0.2958,0.1561,0.164,0.7254,68.21,6,154.21,5,108.05,7,148.62,15,100.73,3,Neutral,0.7063,0.9363,0.9412,0.8276,0.6522,0,0,0,0,0,0,5,70.96,0.6,-25.54,0.53,589,4.1
33,2024-12,SUBSCRIPTION_HOARDER,4844.63,6543.44,38,127.49,805.15,159.6,0.3012,0.1152,0.2525,0.1289,0.2022,0.5207,182.48,6,66.17,4,118.04,7,132.46,19,71.05,2,Neutral,0.8659,0.9934,0.8711,0.7409,0.8719,0,0,0,0,0,0,5,70.96,0.6,-25.54,0.53,589,4.1
33,2025-01,SUBSCRIPTION_HOARDER,5044.7,6543.44,33,152.87,395.85,111.72,0.3083,0.0765,0.2551,0.1402,0.2198,0.2314,167.29,9,115.05,7,206.09,4,131.25,7,165.11,6,Happy,0.9229,0.6874,0.9164,0.8394,0.987,0,0,0,0,0,0,5,70.96,0.6,-25.54,0.53,589,4.1
34,2024-08,SUBSCRIPTION_HOARDER,3772.33,5752.13,42,89.82,552.38,111.85,0.3056,0.1141,0.2005,0.1715,0.2083,0.1194,112.53,11,95.18,2,78.4,10,86.43,17,45.44,2,Neutral,0.8714,0.9763,0.6859,0.9781,0.8908,0,0,0,0,0,0,8,101.93,0.75,-34.35,0.0,813,8.56
34,2024-09,SUBSCRIPTION_HOARDER,3382.83,5752.13,36,93.97,278.9,72.59,0.2954,0.1171,0.2195,0.167,0.201,0.4759,85.1,6,60.62,5,105.55,7,100.69,13,104.26,5,Neutral,0.7553,0.8979,0.6736,0.8538,0.7711,0,0,0,0,0,0,8,101.93,0.75,-34.35,0.0,813,8.56
34,2024-10,SUBSCRIPTION_HOARDER,3853.69,5752.13,37,104.15,567.23,101.07,0.2287,0.1093,0.2834,0.1698,0.2088,0.3985,96.78,8,130.48,5,133.6,8,90.91,12,66.84,4,Neutral,0.666,0.955,0.9907,0.9891,0.9124,0,0,0,0,0,0,8,101.93,0.75,-34.35,0.0,813,8.56
34,2024-11,SUBSCRIPTION_HOARDER,3455.79,5752.13,35,98.74,726.76,123.45,0.3505,0.084,0.2098,0.1461,0.2095,0.2693,77.8,10,65.57,3,129.21,6,130.57,11,53.92,5,Neutral,0.9154,0.6586,0.6577,0.7633,0.821,0,0,0,0,0,0,8,101.93,0.75,-34.35,0.0,813,8.56
34,2024-12,SUBSCRIPTION_HOARDER,3719.84,5752.13,44,84.54,572.26,102.12,0.3162,0.0956,0.221,0.1777,0.1895,0.6498,147.09,6,205.77,2,68.53,13,64.7,17,72.5,6,Neutral,0.8892,0.8061,0.7458,0.999,0.7992,0,0,0,0,0,0,8,101.93,0.75,-34.35,0.0,813,8.56
34,2025-01,SUBSCRIPTION_HOARDER,3409.26,5752.13,30,113.64,261.42,75.87,0.2745,0.1201,0.2887,0.1411,0.1756,0.1857,120.25,5,156.38,2,106.33,11,108.08,9,117.64,3,Stressed,0.7073,0.9282,0.8928,0.7273,0.6788,0,0,0,0,0,0,8,101.93,0.75,-34.35,0.0,813,8.56
35,2024-08,SUBSCRIPTION_HOARDER,4380.1,6282.77,51,85.88,495.62,89.6,0.3104,0.0878,0.2892,0.1241,0.1886,0.4888,36.3,10,179.49,7,75.21,6,71.43,20,110.11,8,Neutral,0.8791,0.7457,0.9828,0.7029,0.8013,0,0,0,0,0,0,8,101.93,0.75,45.32,0.07,702,6.34
35,2024-09,SUBSCRIPTION_HOARDER,4301.76,6282.77,33,130.36,469.71,127.51,0.2865,0.1047,0.2364,0.1341,0.2383,0.7512,194.67,8,242.6,4,96.0,3,74.46,14,110.88,4,Happy,0.7969,0.8735,0.7892,0.746,0.9944,0,0,0,0,0,0,8,101.93,0.75,45.32,0.07,702,6.34
35,2024-10,SUBSCRIPTION_HOARDER,4215.89,6282.77,39,108.1,387.06,94.64,0.3532,0.0893,0.2215,0.1212,0.2147,0.1999,170.23,4,76.61,4,75.89,8,122.4,17,90.1,6,Neutral,0.9629,0.7305,0.7246,0.6609,0.8781,0,0,0,0,0,0,8,101.93,0.75,45.32,0.07,702,6.34
35,2024-11,SUBSCRIPTION_HOARDER,4704.34,6282.77,39,120.62,552.82,120.86,0.3131,0.0894,0.2709,0.1175,0.2091,0.2983,109.58,7,199.67,5,105.35,4,106.09,20,131.94,3,Neutral,0.9525,0.8156,0.9889,0.7149,0.954,0,0,0,0,0,0,8,101.93,0.75,45.32,0.07,702,6.34
35,2024-12,SUBSCRIPTION_HOARDER,4480.57,6282.77,34,131.78,521.21,109.59,0.3175,0.1088,0.2636,0.15,0.1601,0.2268,135.21,9,48.65,3,75.1,6,125.8,12,289.37,4,Neutral,0.9198,0.9457,0.9164,0.8692,0.6959,0,0,0,0,0,0,8,101.93,0.75,45.32,0.07,702,6.34
35,2025-01,SUBSCRIPTION_HOARDER,4492.34,6282.77,60,74.87,333.23,66.83,0.3347,0.0994,0.2664,0.1409,0.1586,0.2692,59.28,12,93.28,6,64.29,15,64.31,20,138.68,7,Neutral,0.9723,0.8658,0.9288,0.8185,0.6911,0,0,0,0,0,0,8,101.93,0.75,45.32,0.07,702,6.34
36,2024-08,SUBSCRIPTION_HOARDER,2354.33,4311.29,30,78.48,303.57,67.85,0.3401,0.102,0.2294,0.1571,0.1714,0.3746,63.56,6,33.99,1,74.53,9,89.77,12,95.49,2,Neutral,0.8899,0.8006,0.7202,0.8221,0.6725,0,0,0,0,0,0,8,101.93,0.5,-11.44,2.45,522,1.32
36,2024-09,SUBSCRIPTION_HOARDER,2273.73,4311.29,49,46.4,338.83,55.76,0.2945,0.1226,0.2502,0.1602,0.1726,0.3663,81.79,7,41.87,2,41.89,18,40.7,20,24.74,2,Neutral,0.7441,0.9291,0.7586,0.8094,0.654,0,0,0,0,0,0,8,101.93,0.5,-11.44,2.45,522,1.32
36,2024-10,SUBSCRIPTION_HOARDER,2473.08,4311.29,37,66.84,203.57,51.8,0.2865,0.0992,0.2608,0.1368,0.2167,0.437,63.81,9,41.16,3,116.59,4,57.92,16,76.45,5,Neutral,0.7874,0.818,0.86,0.7521,0.8933,0,0,0,0,0,0,8,101.93,0.5,-11.44,2.45,522,1.32
36,2024-11,SUBSCRIPTION_HOARDER,2392.98,4311.29,37,64.68,443.17,89.99,0.3471,0.0832,0.2564,0.1291,0.1842,0.2152,45.75,3,91.44,2,36.9,8,67.35,19,99.61,5,Neutral,0.9229,0.6639,0.8182,0.6867,0.7347,0,0,0,0,0,0,8,101.93,0.5,-11.44,2.45,522,1.32
36,2024-12,SUBSCRIPTION_HOARDER,2437.35,4311.29,36,67.7,219.84,55.86,0.2584,0.1015,0.2665,0.1654,0.2082,0.3567,58.17,8,60.66,2,91.31,6,59.09,15,83.29,5,Neutral,0.6999,0.8246,0.8664,0.8959,0.8459,0,0,0,0,0,0,8,101.93,0.5,-11.44,2.45,522,1.32
36,2025-01,SUBSCRIPTION_HOARDER,2192.13,4311.29,34,64.47,306.53,57.4,0.3137,0.1137,0.2329,0.1586,0.1811,0.6317,73.57,3,38.99,3,101.39,8,52.74,12,51.3,8,Stressed,0.7642,0.8312,0.6808,0.7727,0.6616,0,0,0,0,0,0,8,101.93,0.5,-11.44,2.45,522,1.32
37,2024-08,SUBSCRIPTION_HOARDER,2589.06,4015.07,37,69.97,162.6,40.34,0.2824,0.0831,0.2531,0.1595,0.2219,0.5819,75.89,8,89.9,4,77.91,5,53.37,15,86.44,5,Neutral,0.7889,0.6964,0.8486,0.8913,0.9302,0,0,0,0,0,0,5,69.96,0.6,9.11,0.0,842,1.4
37,2024-09,SUBSCRIPTION_HOARDER,2366.71,4015.07,45,52.59,226.03,45.64,0.2774,0.0896,0.2847,0.1757,0.1726,0.5686,50.25,9,14.57,1,56.24,12,53.25,18,53.28,5,Neutral,0.7086,0.6866,0.8727,0.8973,0.6611,0,0,0,0,0,0,5,69.96,0.6,9.11,0.0,842,1.4
37,2024-10,SUBSCRIPTION_HOARDER,2570.36,4015.07,43,59.78,181.38,42.5,0.2409,0.1009,0.2698,0.1721,0.2163,0.2169,47.4,14,54.13,4,105.58,5,59.04,18,49.8,2,Neutral,0.6682,0.8395,0.8982,0.9548,0.8999,0,0,0,0,0,0,5,69.96,0.6,9.11,0.0,842,1.4
37,2024-11,SUBSCRIPTION_HOARDER,2491.01,4015.07,56,44.48,135.27,32.68,0.286,0.116,0.2102,0.1791,0.2087,0.49,51.36,12,28.51,6,44.63,12,42.66,16,48.57,10,Neutral,0.7688,0.9352,0.678,0.9632,0.8416,0,0,0,0,0,0,5,69.96,0.6,9.11,0.0,842,1.4
37,2024-12,SUBSCRIPTION_HOARDER,2502.51,4015.07,40,62.56,311.86,67.05,0.2993,0.108,0.2574,0.1677,0.1675,0.1723,69.94,9,42.38,3,75.46,12,43.49,14,115.8,2,Stressed,0.8083,0.8753,0.8343,0.906,0.6786,0,0,0,0,0,0,5,69.96,0.6,9.11,0.0,842,1.4
37,2025-01,SUBSCRIPTION_HOARDER,2587.2,4015.07,38,68.08,231.85,46.34,0.2638,0.0843,0.2851,0.1301,0.2368,0.4027,66.6,7,75.47,3,52.3,7,77.53,17,52.64,4,Neutral,0.7365,0.7058,0.9551,0.7267,0.9915,0,0,0,0,0,0,5,69.96,0.6,9.11,0.0,842,1.4
38,2024-08,SUBSCRIPTION_HOARDER,3282.88,4903.17,24,136.79,778.63,153.97,0.2613,0.1131,0.2687,0.1509,0.2061,0.3939,154.94,2,91.48,2,85.56,6,160.94,13,184.42,1,Neutral,0.7137,0.9264,0.8806,0.8243,0.8444,0,0,0,0,0,0,7,88.94,0.4286,65.8,1.04,505,3.8
38,2024-09,SUBSCRIPTION_HOARDER,2125.5,4903.17,19,111.87,348.58,89.55,0.0,0.0,0.344,0.2824,0.3737,0.6796,99.66,3,141.88,4,102.46,4,106.15,8,0.0,0,Neutral,0.0,0.0,0.73,0.9987,0.9912,0,0,0,0,0,0,7,88.94,0.4286,65.8,1.04,505,3.8
38,2024-10,SUBSCRIPTION_HOARDER,2113.09,4903.17,14,150.94,405.8,123.83,0.0,0.1365,0.4209,0.192,0.2505,0.0615,209.52,2,174.67,3,179.59,3,105.21,6,0.0,0,Neutral,0.0,0.7199,0.8881,0.6753,0.6607,0,0,0,0,0,0,7,88.94,0.4286,65.8,1.04,505,3.8
38,2024-11,SUBSCRIPTION_HOARDER,3450.9,4903.17,17,202.99,415.87,114.29,0.2828,0.1107,0.2625,0.1585,0.1855,0.2115,115.24,4,98.62,1,337.4,3,219.84,8,120.43,1,Neutral,0.8119,0.9539,0.9045,0.9099,0.7989,0,0,0,0,0,0,7,88.94,0.4286,65.8,1.04,505,3.8
38,2024-12,SUBSCRIPTION_HOARDER,2067.74,4903.17,7,295.39,535.94,195.47,0.4533,0.0,0.0,0.2894,0.2573,0.5733,371.13,1,0.0,0,532.07,1,157.15,4,535.94,1,Neutral,0.7799,0.0,0.0,0.9957,0.664,0,0,0,0,0,0,7,88.94,0.4286,65.8,1.04,505,3.8
38,2025-01,SUBSCRIPTION_HOARDER,3510.57,4903.17,25,140.42,635.97,129.51,0.2919,0.0917,0.2579,0.1404,0.2181,0.888,233.94,3,91.31,2,151.98,8,109.92,10,155.57,2,Stressed,0.8525,0.8035,0.9038,0.8203,0.9557,0,0,0,0,0,0,7,88.94,0.4286,65.8,1.04,505,3.8
39,2024-08,SUBSCRIPTION_HOARDER,241.69,984.33,25,9.67,55.06,11.4,0.2924,0.0913,0.2619,0.1777,0.1768,1.0288,5.3,9,6.32,2,11.83,5,20.84,4,7.77,5,Neutral,0.7976,0.747,0.8574,0.9695,0.7237,0,0,0,0,0,0,7,90.94,0.8571,-3.43,0.0,845,3.44
39,2024-09,SUBSCRIPTION_HOARDER,252.4,984.33,33,7.65,20.2,5.73,0.3057,0.1061,0.2036,0.158,0.2266,0.8762,5.42,6,6.14,5,9.43,9,8.02,13,0.0,0,Neutral,0.871,0.9065,0.6962,0.9007,0.9683,0,0,0,0,0,0,7,90.94,0.8571,-3.43,0.0,845,3.44
39,2024-10,SUBSCRIPTION_HOARDER,237.45,984.33,27,8.79,49.84,8.92,0.2735,0.1231,0.2218,0.177,0.2045,0.547,7.97,7,8.14,1,15.61,5,6.05,12,11.42,2,Stressed,0.7332,0.9898,0.7135,0.949,0.8224,0,0,0,0,0,0,7,90.94,0.8571,-3.43,0.0,845,3.44
39,2024-11,SUBSCRIPTION_HOARDER,254.65,984.33,20,12.73,77.05,16.48,0.3321,0.0934,0.2406,0.1349,0.1989,0.2922,11.11,6,5.72,2,4.44,4,19.85,8,0.0,0,Neutral,0.9547,0.8056,0.8301,0.7758,0.8574,0,0,0,0,0,0,7,90.94,0.8571,-3.43,0.0,845,3.44
39,2024-12,SUBSCRIPTION_HOARDER,237.66,984.33,18,13.2,69.71,18.13,0.2933,0.1229,0.23,0.164,0.1898,0.3658,16.97,5,5.63,4,5.8,1,8.94,6,35.42,2,Happy,0.7869,0.9895,0.7403,0.8801,0.7636,0,0,0,0,0,0,7,90.94,0.8571,-3.43,0.0,845,3.44
39,2025-01,SUBSCRIPTION_HOARDER,223.07,984.33,30,7.44,24.17,6.62,0.2763,0.131,0.2677,0.1454,0.1795,0.5157,1.57,2,13.75,3,9.56,6,4.92,12,8.9,7,Excited,0.6958,0.9895,0.809,0.7324,0.6781,0,0,0,0,0,0,7,90.94,0.8571,-3.43,0.0,845,3.44
40,2024-08,SUBSCRIPTION_HOARDER,3844.1,5698.25,35,109.83,866.01,156.84,0.3011,0.0926,0.2835,0.1449,0.1778,0.2464,76.75,6,342.82,4,96.39,11,62.74,10,81.17,4,Sad,0.8319,0.768,0.9401,0.8008,0.737,0,0,0,0,0,0,8,101.93,0.75,4.46,1.64,437,4.93
40,2024-09,SUBSCRIPTION_HOARDER,3701.61,5698.25,35,105.76,367.56,80.18,0.3373,0.0888,0.222,0.1246,0.2274,0.2838,63.83,7,172.09,3,106.28,10,115.6,13,86.46,2,Neutral,0.8974,0.7084,0.7087,0.6628,0.9078,0,0,0,0,0,0,8,101.93,0.75,4.46,1.64,437,4.93
40,2024-10,SUBSCRIPTION_HOARDER,4133.8,5698.25,28,147.64,428.12,115.33,0.2747,0.1061,0.2614,0.1439,0.214,0.5595,142.7,9,200.83,2,127.88,2,185.81,10,66.79,5,Neutral,0.8161,0.9455,0.932,0.8549,0.9539,0,0,0,0,0,0,8,101.93,0.75,4.46,1.64,437,4.93
